analysis_date,mapping,preserved_domains,domains_preserved,mean_domain_coverage,mean_domain_coverage_pct,retained_current_coverage_share,retained_current_coverage_pct,mean_strength
2026-08-25,broad_ceiling,,0,0.0,0.0,0.0,0.0,0.0
2026-08-25,eo14365_narrow,child_safety;government_use;infrastructure,3,0.018235560031782734,1.8235560031782734,0.11694771669790917,11.694771669790917,0.0483096557369649
2026-08-25,expanded_police_power_bound,antidiscrimination;child_safety;consumer_notice;explanation_appeal;government_use;harmful_use_restriction;health_restriction;infrastructure,8,0.08129616445951685,8.129616445951685,0.5213659900363778,52.136599003637784,0.19081739579039725
2026-08-25,no_preemption_reference,antidiscrimination;child_safety;consumer_notice;developer_documentation;explanation_appeal;frontier_safety;government_use;harmful_use_restriction;health_restriction;human_oversight;impact_assessment;incident_reporting;infrastructure;model_evaluation;public_transparency;risk_management;synthetic_content;whistleblower_protection,18,0.15592916686768246,15.592916686768246,1.0,100.0,0.3334995847662405
2027-01-01,broad_ceiling,,0,0.0,0.0,0.0,0.0,0.0
2027-01-01,eo14365_narrow,child_safety;government_use;infrastructure,3,0.02505890537124905,2.5058905371249054,0.12982582731287218,12.982582731287218,0.06678451103980759
2027-01-01,expanded_police_power_bound,antidiscrimination;child_safety;consumer_notice;explanation_appeal;government_use;harmful_use_restriction;health_restriction;infrastructure,8,0.09628634454100464,9.628634454100464,0.49884279276262333,49.88427927626233,0.22530903491074733
2027-01-01,no_preemption_reference,antidiscrimination;child_safety;consumer_notice;developer_documentation;explanation_appeal;frontier_safety;government_use;harmful_use_restriction;health_restriction;human_oversight;impact_assessment;incident_reporting;infrastructure;model_evaluation;public_transparency;risk_management;synthetic_content;whistleblower_protection,18,0.19301941601233666,19.301941601233665,1.0,100.0,0.4036935763885461
