analysis_date,scenario,mean_domain_coverage,mean_domain_coverage_pct,mean_domain_strength,mean_binary_heterogeneity,sum_domain_coverage,retained_current_coverage_share
2026-08-25,broad_ceiling,0.0,0.0,0.0,0.0,0.0,
2026-08-25,current,0.15592916686768246,15.592916686768246,0.3334995847662405,0.2513902466740321,2.8067250036182845,
2026-08-25,eo14365_carveouts,0.018235560031782734,1.8235560031782734,0.0483096557369649,0.02963841051265538,0.3282400805720892,0.11694771669790917
2026-08-25,federal_floor,1.0,100.0,1.1775704178985582,0.0,18.0,
2027-01-01,broad_ceiling,0.0,0.0,0.0,0.0,0.0,
2027-01-01,current,0.19301941601233666,19.301941601233665,0.4036935763885461,0.2926450559068549,3.47434948822206,
2027-01-01,eo14365_carveouts,0.02505890537124905,2.5058905371249054,0.06678451103980759,0.03544453239697387,0.45106029668248293,0.12982582731287218
2027-01-01,federal_floor,1.0,100.0,1.2106741603762095,0.0,18.0,
